time,HS,d,f,lw_in,lw_out,rh,sw_in,sw_out,t,max_glob,max_diff,max_direct,max_up,Diff_ratio,Glob_sum_ratio,f_QC1,HS_QC1,lw_out_QC1,d_QC1,sw_in_QC1,lw_in_QC1,t_QC1,sw_out_QC1,rh_QC1
1996-07-20 08:00:00,1.6313906,240.26466,1.7524,237.98412,308.80451,73.515333,439.00502,265.48423,2.8724333,1174.1947765388431,730.3233584746006,793.4565063248185,909.3558212310744,0.6219780338551362,6.766882380715551,Good,Good,Good,Good,-r3(p)-r4(p),Good,Good,Good,Good
1996-07-20 09:00:00,1.6345326,254.2442,2.0104667000000003,240.31998,308.93448,70.207667,573.8606599999998,340.25468,3.7916,1314.493114141677,819.1789722897288,878.9209359775747,1021.5944913133416,0.6231900064570722,5.626966887327448,Good,Good,-c2(p),Good,-r3(p)-r4(p),Good,Good,Good,Good
1996-07-20 10:00:00,1.6345326,183.25154,3.7837,243.78786,305.74101,76.025,506.49189,302.62111,3.1125667,1405.0705448902268,876.5446784304769,933.2161631032476,1094.0564359121813,0.6238438928338351,6.89196629791786,Good,Good,-c2(p),Good,Good,Good,Good,Good,Good
1996-07-20 11:00:00,1.6349871,187.91531,3.9850667,262.35846000000004,307.3303200000001,77.553333,448.17809000000005,272.82686,2.8206,1437.7007977137703,897.2105052187211,952.6201215134239,1120.160638171016,0.6240592664659184,8.198977547598439,Good,Good,Good,Good,Good,Good,Good,Good,Good
1996-07-20 12:00:00,1.6349871,210.23761,3.7991333,261.8523,309.96679,81.133333,716.1388099999998,420.65887,2.5162,1409.397224119982,879.2849086093217,935.7936820757134,1097.5177792959853,0.6238730242698904,4.769857554864749,Good,Good,Good,Good,Good,Good,Good,Good,Good
1996-07-20 13:00:00,1.6388395,234.93339,2.4325333,261.75996000000004,313.69126,81.02,806.9630099999998,468.97989,2.7015333,1322.706398539854,824.3807190752408,883.871403200433,1028.165118831883,0.623252990977651,3.913527984888283,Good,Good,Good,Good,Good,Good,Good,Good,Good
1996-07-20 14:00:00,1.6473398999999995,205.84672,4.1884667,244.18116,307.43801,79.023333,758.57253,438.32772,2.7118667000000003,1185.460706065797,737.4584471750047,800.3851413131412,918.3685648526375,0.6220859480213538,3.70173276521108,Good,Good,Good,Good,Good,Good,Good,Good,Good
1996-07-20 15:00:00,1.6495588,189.76959,4.3378,246.02796,308.80451,78.48666700000003,720.67151,420.41227,2.8936333,1010.0153129686973,626.3430315468415,691.0261978625047,778.0122503749577,0.6201322133481885,3.3638109287450977,Good,Good,Good,Good,Good,Good,Good,Good,Good
1996-07-20 16:00:00,1.6516462,189.35019,4.0847333,242.22492000000003,305.94896,82.57333299999998,612.41119,364.19637,2.5188333,812.0490387530044,500.96439121023616,563.2642433336015,619.6392310024036,0.6169139636930365,3.271557430587764,Good,Good,Good,Good,Good,Good,Good,Good,Good
1996-07-20 17:00:00,1.6539583999999998,195.43501,4.7187333,239.45814,305.83385,83.233333,506.05077,306.90026,2.4231667000000003,609.0613109324115,372.4054969238606,425.8555763669722,457.2490487459292,0.6114417222688884,3.0582965161997904,Good,Good,Good,Good,Good,Good,Good,Good,Good
1996-07-20 18:00:00,1.6539988,196.71324,5.2684667,243.13464,305.0132,86.873333,404.02855,249.37144,2.0938,418.761120672955,251.88204309287144,288.29805760747223,305.00889653836396,0.6014933828816139,2.707674549672854,Good,Good,Good,Good,Good,Good,Good,Good,Good
1996-07-20 19:00:00,1.6538895,191.29281,6.2489667,244.14354,304.2519700000001,91.953333,215.66969,135.73787,1.9365333,257.70091965076267,149.87724911214968,160.37959674641797,176.16073572061012,0.5815937689134518,3.22400915743896,Good,Good,Good,Good,Good,Good,Good,Good,Good
1996-07-20 20:00:00,1.6534082,201.81566,5.7504,251.12376,304.39679,93.733333,120.56114,76.754067,1.6667667000000002,141.32178309975404,76.17046262984422,52.53351661632174,83.05742647980323,0.5389860003116306,3.226003780251515,Good,Good,Good,Good,Good,Good,Good,Good,Good
1996-07-20 21:00:00,1.6522107,195.41253,5.7516667,230.60034,300.73173,94.78,39.473739,27.514357,0.9354,100.0,50.0,0.0,50.0,0.5,8.361636077850845,Good,Good,Good,Good,Good,Good,Good,Good,Good
1996-07-20 22:00:00,1.6504796000000002,196.15368,5.0097333,226.80756,297.1520700000001,92.816667,11.965112,10.117542,0.14863333,100.0,50.0,0.0,50.0,0.5,54.12514816759313,Good,Good,Good,Good,Good,Good,Good,Good,Good
1996-07-20 23:00:00,1.6471618,200.62632,5.5597,228.53466,294.09229,96.63,2.525808,3.1210679,-1.1412667,100.0,50.0,0.0,50.0,0.5,-167.99384604943157,Good,Good,Good,Good,Good,Good,Good,Good,Good
1996-07-21 00:00:00,1.6459035,200.31932,4.6219,229.02372000000003,292.2356200000001,97.32,0.0,1.0429378,-1.565,100.0,50.0,0.0,50.0,0.5,-95.8829951316368,Good,Good,Good,Good,Good,Good,Good,Good,Good
1996-07-21 01:00:00,1.6452396,190.34341,5.4698,224.69400000000002,290.5312,93.253333,0.0,0.8400603999999999,-1.6015,100.0,50.0,0.0,50.0,0.5,-119.03905957238314,Good,Good,Good,Good,Good,Good,Good,Good,Good
1996-07-21 02:00:00,1.6450091,180.09673999999995,3.8913667,222.76512,286.23116,91.043333,0.0,0.82970987,-2.0355333,133.61812727167478,71.29148060539403,44.236039897412596,76.89450181733983,0.5335464735293207,-161.0419884141848,Good,Good,Good,Good,Good,Good,Good,Good,Good
1996-07-21 03:00:00,1.6438768,169.8875,3.3365,223.27812000000003,282.7666200000001,89.723333,0.68164167,2.017312,-2.8031333,245.06697573247652,141.87575129723513,149.60247366514312,166.0535805859812,0.5789264378571821,-183.47864007166837,Good,Good,Good,Good,Good,Good,Good,Good,Good
1996-07-21 04:00:00,1.6430398999999998,187.14512,2.7378333,220.75416,278.86762000000004,92.166667,15.182913,11.155444,-4.2108667,402.5799793926145,241.63398694865583,276.05681163459684,292.0639835140916,0.6002136204418731,99.95855446500383,Good,Good,Good,Good,Good,Good,Good,Good,Good
1996-07-21 05:00:00,1.6430398999999998,181.69713,3.0663,224.57088,283.25678,89.35333299999998,81.815409,48.983031,-3.0021333,590.6346649349548,360.735287792138,412.9810916951981,442.50773194796386,0.6107587468335692,17.989396471219802,Good,Good,Good,Good,Good,Good,Good,Good,Good
1996-07-21 06:00:00,1.6443144,168.22286,2.3737,238.80834,290.3938100000001,93.213333,159.13388999999995,99.766985,-2.2302333,792.799592027619,488.77307495082533,550.5600097505946,604.2396736220952,0.6165152957518144,13.354234855726768,Good,Good,Good,Good,-r3(p)-r4(p),Good,Good,Good,Good
1996-07-21 07:00:00,1.6471264,154.64548,2.3815,282.70404,303.47959,99.616667,202.00907,123.53257,-0.0982,991.4078223849128,614.5582875104448,679.248483710088,763.1262579079303,0.6198844447606581,12.633180918936405,Good,Good,Good,Good,Good,Good,Good,Good,Good
1996-07-21 08:00:00,1.6498518,176.03492,2.0306,315.87462,307.25605,100.0,259.90953,159.73165,0.56293333,1168.8707938784148,726.9515027896626,790.198108224965,905.096635102732,0.6219263126402316,11.667952984016178,Good,Good,Good,Good,Good,Good,Good,Good,Good
1996-07-21 09:00:00,1.6526966,200.86166,2.4631333,289.3149,307.04439,99.766667,358.09372,215.35361,0.58296667,1309.2875722014871,815.8821290609417,875.802744164888,1017.4300577611896,0.6231496780261082,9.172527415044636,Good,Good,Good,Good,Good,Good,Good,Good,Good
1996-07-21 10:00:00,1.6575103,194.58173,2.4693333,257.33106000000004,307.80563,95.11,410.15204,249.70835,1.1808667,1399.9679412466628,873.3130294562196,930.1982370835971,1089.9743529973302,0.6238093057177722,8.725602990349216,Good,Good,Good,Good,Good,Good,Good,Good,Good
1996-07-21 11:00:00,1.6615891,171.29921000000004,2.2549667,286.63362,311.0733600000001,90.01333299999997,588.13259,347.5591,2.3198667,1432.6654028301327,894.0214217924173,949.655117510134,1116.1323222641063,0.624026670865604,5.9552089585187975,Good,Good,Good,Good,Good,Good,Good,Good,Good
1996-07-21 12:00:00,1.6695396,176.99274,2.0326667,287.39628,309.59545,87.09,699.9461299999998,403.61175,2.7251,1404.3830209718878,876.1092466155288,932.8301856777942,1093.5064167775104,0.6238392472227605,4.7391835566696265,Good,Good,Good,Good,Good,Good,Good,Good,Good
1996-07-21 13:00:00,1.674634,160.40583,2.8351,252.95004,309.25011,89.393333,772.81667,442.27343,2.5264333,1317.6678277185142,821.1896242217255,880.8575272789101,1024.1342621748113,0.623214445209291,3.986370520596682,Good,Good,Good,Good,Good,Good,Good,Good,Good
1996-07-21 14:00:00,1.6781521,161.09541000000004,3.0551667,253.18944,308.78966,87.563333,764.48067,438.0568,2.2589333,1180.3636329813785,734.2303008882062,797.2721751017948,914.2909063851027,0.6220373793063052,3.616045704566208,Good,Good,Good,Good,Good,Good,Good,Good,Good
1996-07-21 15:00:00,1.6790182,161.03195,3.0757,251.48286,307.86875,84.24333299999998,723.71068,420.44699999999995,2.3906667,1004.8477207350055,623.0702231321701,687.7721050603787,773.8781765880044,0.6200643244494991,3.313445648140276,Good,Good,Good,Good,Good,Good,Good,Good,Good
1996-07-21 16:00:00,1.6816006,176.00698,3.4374667000000003,249.37272,305.45509,83.49,641.58024,380.67386,2.4567667,806.8314225754226,497.65990096443426,559.8368956829811,615.4651380603381,0.6168077829392087,3.092417374291202,Good,Good,Good,Good,Good,Good,Good,Good,Good
1996-07-21 17:00:00,1.6870245,174.80643999999995,3.3381,246.33918,304.19627,86.88,541.71149,327.41377,2.0326333,603.8581153693456,369.11013973391886,422.23593502559874,453.0864922954765,0.6112530913129407,2.8178466638345268,Good,Good,Good,Good,Good,Good,Good,Good,Good
1996-07-21 18:00:00,1.6938848000000002,185.57273,3.2255667000000003,245.85696,303.79523,87.71333299999998,424.84771,264.23731000000004,1.9027667,413.6990570848886,248.67606948709607,284.4849665789617,300.95924566791086,0.601103786021125,2.5757924585511813,Good,Good,Good,Good,Good,Good,Good,Good,Good
1996-07-21 19:00:00,1.6957388,176.21998,3.1913,248.95548,303.84721,81.703333,303.71174,194.61087,2.2740667,253.0203682057051,146.9128998636132,156.40693749274394,172.41629456456405,0.5806366535051964,2.3191416182630356,Good,Good,Good,Good,Good,Good,Good,Good,Good
1996-07-21 20:00:00,1.6957388,180.66345,2.7259667000000003,249.3522,302.62181,85.24333299999998,189.51896,125.95349,2.3111667,137.62855200542307,73.83141627010127,48.59179014159991,80.10284160433847,0.5364542109488447,2.165146454599063,Good,Good,-c2(p),Good,Good,Good,Good,Good,Good
1996-07-21 21:00:00,1.6950448,167.25828,2.1968,244.39662,299.01245,93.14,92.183309,63.20772,2.6381,100.0,50.0,0.0,50.0,0.5,3.4511809233627666,Good,Good,-c2(p),Good,Good,Good,Good,Good,Good
1996-07-21 22:00:00,1.6925169999999998,151.47358,2.8201,243.65448,298.1955200000001,97.056667,26.585519,19.491444,1.4126333,100.0,50.0,0.0,50.0,0.5,14.096270479237955,Good,Good,-c2(p),Good,Good,Good,Good,Good,Good
1996-07-21 23:00:00,1.6913881000000002,171.38474,2.5815667,244.28718,295.87097,97.12,1.3966273,2.5629379,0.34976667,100.0,50.0,0.0,50.0,0.5,-85.74045370075518,Good,Good,Good,Good,Good,Good,Good,Good,Good
1996-07-22 00:00:00,1.6891468999999997,188.36156,2.9152333,242.9055,293.84349,97.8,0.0,1.0188329,-1.0535,100.0,50.0,0.0,50.0,0.5,-98.15152219760472,Good,Good,Good,Good,Good,Good,Good,Good,Good
1996-07-22 01:00:00,1.6891468999999997,202.1583,2.1072333,321.15852,308.70425,99.32,0.35434947,0.8086962,1.3586333000000002,100.0,50.0,0.0,50.0,0.5,-220.09622474888286,Good,Good,Good,Good,Good,Good,Good,Good,Good
1996-07-22 02:00:00,1.6893338,209.72536,2.5395333,320.0949,307.52713,100.0,0.40235093,0.4780696,1.4355667,129.94004715532958,68.96202986504207,40.16555475459087,73.95203772426366,0.5307219088708292,-1716.089930730817,Good,Good,Good,Good,Good,Good,Good,Good,Good
1996-07-22 03:00:00,1.6900287,202.85833,2.0583,322.8822,308.50002,100.0,1.4245181999999998,1.1494649,1.5252333,240.1961978238598,138.79092528844456,145.40864673170427,162.15695825908784,0.5778231568437334,873.2714634722064,Good,Good,Good,Good,Good,Good,Good,Good,Good
1996-07-22 04:00:00,1.6902607,195.1885,2.4138667000000003,312.2118,307.9096,100.0,8.617722099999998,5.9617335,1.4641,397.2224868779216,238.24090835601703,271.9848764474074,287.7779895023373,0.5997669221310615,149.55730114124808,Good,Good,Good,Good,Good,Good,Good,Good,Good
1996-07-22 05:00:00,1.6913193,195.08075,2.9030667,315.74808,307.2412,100.0,25.382078,16.398996,1.2619333,585.0715026394514,357.2119516716526,409.0862074232724,438.0572021115612,0.6105440959953632,65.13037536999568,Good,Good,Good,Good,Good,Good,Good,Good,-s2(p)
1996-07-22 06:00:00,1.6920696,195.11509,3.5774333,261.03834,306.05293,100.0,62.588425,44.082852,1.3967333,787.1909243254772,485.2209187394689,546.8579737791852,599.7527394603818,0.6163954686790142,42.53804647526868,Good,Good,Good,Good,Good,Good,Good,Good,-s2(p)
1996-07-22 07:00:00,1.6932769,198.33508,3.6229333,274.11984,306.58023,100.0,177.7131,113.89998,1.2886333,985.8497892966403,611.0381998878722,675.7355614743345,758.6798314373124,0.6198086224918916,15.449014078870308,Good,Good,Good,Good,Good,Good,Good,Good,-s2(p)
1996-07-22 08:00:00,1.6975098999999998,194.50273,4.2013333,254.75922000000003,306.66563,99.066667,380.30916,236.63125,1.2857,1163.4127991767343,723.4947728119317,786.8554169242358,900.7302393413875,0.621872798136567,8.097367223512189,Good,Good,Good,Good,-r3(p),Good,Good,Good,Good
1996-07-22 09:00:00,1.7017388999999998,192.7972,4.0291,245.85012000000003,308.3552,95.83,526.89425,307.78249,1.9783333,1303.9415621254896,812.4963226794767,872.5986613916067,1013.1532497003917,0.6231079262134013,5.951034130370224,Good,Good,Good,Good,-r3(p),Good,Good,Good,Good
1996-07-22 10:00:00,1.7064842,192.2869,3.8082333,247.28994,309.3355200000001,93.823333,628.21138,363.95323,2.2095667000000003,1394.7167456380942,869.9872722374597,927.0909478067119,1085.7733965104755,0.6237734471592893,5.277857071345177,Good,Good,Good,Good,-r3(p),Good,Good,Good,Good
1996-07-22 11:00:00,1.7111317,191.16662,3.9517333,247.19418,309.25754,93.18,710.4078099999998,406.8489,2.3374333,1427.4719617374421,890.7322424337135,946.5956413473538,1111.977569389954,0.6239928112840564,4.702454497999888,Good,Good,Good,Good,Good,Good,Good,Good,Good
1996-07-22 12:00:00,1.7161651999999998,191.67009,4.3968333,247.17024,309.90366,92.726667,763.12607,433.07951,2.5142667000000003,1399.2007167129314,872.8271205848565,929.7658255790793,1089.360573370345,0.6238040834022323,4.239404030488703,Good,Good,Good,Good,Good,Good,Good,Good,Good
1996-07-22 13:00:00,1.7184528,193.6534,4.9761,246.42126,309.8108299999999,92.696667,781.01373,442.3567900000001,2.4872,1312.4515345172013,817.8859718608942,877.7355583101365,1019.961227613761,0.6231742280386467,3.8754603242951453,Good,Good,Good,Good,Good,Good,Good,Good,Good
1996-07-22 14:00:00,1.7194729,189.97995,5.1455,245.9493,309.0681600000001,92.28,770.7674,436.54243,2.2809,1175.0809003499733,730.8845702216498,794.0435548033495,910.0647202799788,0.621986596841095,3.5158381504229728,Good,Good,Good,Good,Good,Good,Good,Good,Good
1996-07-22 15:00:00,1.7214495,197.74697,5.1068667,249.1299,309.04959,88.68,720.87991,414.94871,2.5028333,999.4896109127322,619.6767535780638,684.3950020595806,769.5916887301859,0.6199931913371025,3.2670404682906886,Good,Good,Good,Good,Good,Good,Good,Good,Good
1996-07-22 16:00:00,1.7258055,221.61875,4.4968333,254.12652000000003,307.86133,86.66,617.01683,363.20299,2.7299667000000003,801.4230375754545,494.2345904644545,556.2799297635347,611.1384300603637,0.6166962606411499,3.1575230002251033,Good,Good,Good,Good,Good,Good,Good,Good,Good
1996-07-22 17:00:00,1.7357197,224.46916,4.2752667,265.40568,306.7881700000001,88.5,520.7533900000002,309.81786,2.7751667,598.4703342406549,365.6978783524148,418.48137485839464,448.776267392524,0.6110543120176808,2.837219193185019,Good,Good,Good,Good,Good,Good,Good,Good,Good
1996-07-22 18:00:00,1.7374663,222.6151,4.0711333,296.52426,306.4242700000001,90.136667,285.11204,171.84317,2.6913667,408.46795119971574,245.36303575981998,280.5337241611621,296.7743609597726,0.6006910335049824,3.606180155233435,Good,Good,Good,Good,Good,Good,Good,Good,Good
1996-07-22 19:00:00,1.7374663,223.20939,3.8017,278.07336000000004,306.5728,91.05,241.57381,145.58129,2.6363667,248.20367031230535,143.86232453112672,152.2974046187661,168.56293624984428,0.5796140095354358,2.585656364811605,Good,Good,Good,Good,Good,Good,Good,Good,Good
1996-07-22 20:00:00,1.7380203,177.74251999999996,2.9100667,283.73004,304.3633700000001,93.366667,87.206369,53.666473,2.0221,133.89327366215193,71.46573998602956,44.538744256170105,77.11461892972154,0.533751532331314,3.9920598937501763,Good,Good,Good,Good,Good,Good,Good,Good,Good
